,brand,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,cluster
45,5,-0.6551724137931034,1,1,0,0,-0.39119804400978,-0.7005545286506469,-0.7077175697865353,0,2,2
46,8,-0.7931034482758621,1,0,1,0,-0.3235533822330887,-0.4794824399260629,-0.32183908045977017,2,2,2
47,1,-0.8620689655172413,0,0,0,0,-0.21760391198044005,-0.7012939001848428,-0.6431855500821019,0,2,2
48,8,-0.9310344827586207,1,0,1,0,-0.022004889975550057,-0.478743068391867,-0.6998357963875206,1,2,3
49,0,-0.5862068965517242,1,1,2,0,-0.30725346373268136,-0.5711645101663585,-0.6546798029556651,1,2,3
50,8,-0.7931034482758621,1,1,1,0,-0.38467807660961695,0.2606284658040665,-0.45320197044334976,3,2,1
51,0,-0.5862068965517242,0,1,0,0,0.04237978810105947,-0.8484288354898336,-0.7647783251231528,0,1,0
52,5,-0.7931034482758621,1,1,0,0,-0.20293398533007334,-0.8476894639556377,-0.6995073891625616,0,2,2
53,5,-0.5862068965517242,1,1,1,0,-0.09209453952730229,-0.478743068391867,-0.5886699507389163,0,2,3
54,6,-0.6551724137931034,1,1,1,0,0.49144254278728594,-0.478743068391867,-0.5057471264367817,0,2,3
55,1,-0.8620689655172413,0,0,0,0,-0.07905460472697623,-0.7833641404805914,-0.7569786535303777,0,2,2
56,0,-0.7931034482758621,0,0,1,0,0.4987775061124693,-0.6635859519408502,-0.7077175697865353,0,2,2
57,6,-0.9310344827586207,0,1,0,1,-0.3887530562347188,-0.2561922365988909,-0.17027914614121498,0,2,2
58,0,-0.24137931034482762,1,1,0,0,-0.30725346373268136,-0.6266173752310537,-0.6108374384236454,0,1,0
59,8,-0.7931034482758621,1,0,1,0,-0.5028524857375714,0.024768946395563818,-0.060180623973727476,1,2,1
60,0,-0.7241379310344828,1,0,0,0,0.010594947025264645,-0.7012939001848428,-0.6330049261083744,0,2,2
61,19,-0.3793103448275862,2,0,1,1,-0.771801140994295,0.6266173752310538,0.6683087027914614,1,2,1
62,0,-0.5172413793103449,1,1,0,0,0.04237978810105947,-0.8484288354898336,-0.7647783251231528,0,1,0
63,0,-0.6551724137931034,1,1,0,0,0.059494702526487364,-0.7012939001848428,-0.6436781609195403,0,2,2
64,0,-0.3793103448275862,1,1,0,0,0.018744906275468542,-0.7012939001848428,-0.6436781609195403,0,1,0
65,0,-0.4482758620689655,2,0,1,0,0.1328443357783209,-0.6635859519408502,-0.7077175697865353,0,2,3
66,22,-0.8620689655172413,0,1,0,0,-0.4295028524857376,-0.5748613678373382,-0.0016420361247946325,0,2,1
67,1,-0.5862068965517242,1,1,1,0,-0.13039934800325992,-0.4166358595194084,-0.2791461412151066,0,2,3
68,1,-0.7931034482758621,0,0,0,0,-0.19315403422982902,-0.7012939001848428,-0.6431855500821019,0,2,2
69,0,-0.7931034482758621,0,1,2,0,-0.30725346373268136,-0.5711645101663585,-0.6546798029556651,1,2,3
70,7,-0.10344827586206895,2,1,1,0,-0.6903015484922574,0.2576709796672827,-0.4778325123152709,1,2,1
71,5,-0.7241379310344828,1,0,1,0,-0.09209453952730229,-0.478743068391867,-0.5927750410509032,0,2,3
72,8,-0.4482758620689655,1,1,1,0,-0.38467807660961695,0.2606284658040665,-0.45320197044334976,1,2,1
73,0,-0.31034482758620685,1,1,0,0,-0.4213528932355337,-0.7012939001848428,-0.6174055829228243,0,1,0
74,6,-0.4482758620689655,1,1,0,0,-0.3480032599837002,-0.4794824399260629,-0.3464696223316913,0,2,2
75,6,-0.8620689655172413,0,1,0,1,-0.25835370823145887,-0.699815157116451,-0.5870279146141215,0,2,2
76,1,-0.7931034482758621,1,0,0,0,-0.21760391198044005,-0.7012939001848428,-0.643431855500821,0,2,2
77,5,-0.7241379310344828,0,1,0,1,-0.33088834555827207,-0.7012939001848428,-0.46469622331691307,0,2,2
78,7,-0.3793103448275862,1,1,1,0,-0.7106764466177669,0.6184842883548982,0.06814449917898191,1,2,1
79,1,-0.7241379310344828,1,0,1,1,0.059494702526487364,-0.4166358595194084,-0.2791461412151066,0,2,2
80,10,-0.8620689655172413,0,1,1,0,-0.3480032599837002,-0.14011090573012952,-0.18144499178981932,0,2,1
81,12,-0.31034482758620685,1,1,1,1,-0.6577017114914427,-0.11127541589648793,0.08045977011494254,0,2,1
82,0,-0.7241379310344828,1,0,0,1,0.14914425427872868,-0.8484288354898336,-0.7648604269293924,0,1,0
83,6,-0.6551724137931034,1,1,1,0,0.38549307253463727,-0.478743068391867,-0.5057471264367817,0,2,3
84,5,-0.3793103448275862,1,1,1,0,0.06519967400163007,-0.699815157116451,-0.7085385878489326,0,1,0
85,2,-0.6551724137931034,2,0,1,0,0.12224938875305624,-0.478743068391867,-0.5058292282430213,0,2,3
86,8,-0.24137931034482762,2,0,1,0,-0.7514262428687857,0.024768946395563818,-0.3300492610837439,2,1,1
87,0,-0.5862068965517242,0,0,0,0,0.21841890790546037,-0.8484288354898336,-0.7647783251231528,0,1,0
88,1,-0.8620689655172413,0,0,0,0,-0.24449877750611249,-0.8484288354898336,-0.3435960591133006,0,2,2
89,10,-0.9310344827586207,0,0,0,0,-0.3480032599837002,-0.7005545286506469,-0.4244663382594417,0,2,2
90,5,-0.5172413793103449,1,1,1,0,0.08149959250203742,-0.478743068391867,-0.4236453201970444,0,1,0
91,1,-0.1724137931034483,1,1,0,1,-0.16870415647921777,-0.7012939001848428,-0.6584564860426929,0,1,0
92,7,-0.31034482758620685,1,1,1,0,-0.6903015484922574,0.2576709796672827,-0.4778325123152709,2,2,1
93,1,-0.7241379310344828,1,1,1,0,0.22249388753056243,-0.7094269870609982,-0.7079638752052545,0,2,3
94,1,-0.3793103448275862,0,1,0,0,-0.07416462917685429,-0.7012939001848428,-0.6674876847290641,0,1,0
95,6,-0.1724137931034483,1,1,0,0,-0.3480032599837002,-0.4794824399260629,-0.3464696223316913,0,1,0
96,1,-0.6551724137931034,1,1,0,0,-0.11898940505297495,-0.7833641404805914,-0.7565681444991791,0,2,2
97,6,-0.24137931034482762,1,1,0,0,-0.3480032599837002,-0.4794824399260629,-0.3464696223316913,0,1,0
98,10,-0.7931034482758621,0,1,0,0,0.20945395273023637,-0.699815157116451,-0.625615763546798,0,2,2
99,0,-0.8620689655172413,0,1,0,0,-0.021189894050529734,-0.7012939001848428,-0.6436781609195403,0,2,2
100,1,-0.6551724137931034,1,0,1,0,-0.13039934800325992,-0.4166358595194084,-0.2791461412151066,0,2,3
101,0,-0.7931034482758621,0,0,0,0,0.059494702526487364,-0.7012939001848428,-0.6436781609195403,0,2,2
102,1,-0.5862068965517242,2,0,1,1,-0.34718826405867964,-0.4166358595194084,-0.2791461412151066,0,2,2
103,1,-0.6551724137931034,0,1,0,0,-0.21760391198044005,-0.7012939001848428,-0.643431855500821,0,2,2
104,10,-0.7241379310344828,1,1,0,0,0.20945395273023637,-0.699815157116451,-0.625615763546798,0,2,2
105,1,-0.1724137931034483,1,0,0,0,-0.6006519967400163,-0.4040665434380777,-0.46798029556650245,0,1,0
106,1,-0.3793103448275862,1,1,1,0,0.08557457212713926,-0.4166358595194084,-0.2781609195402299,0,2,3
107,8,-0.4482758620689655,1,1,1,0,-0.38467807660961695,0.2606284658040665,-0.45320197044334976,1,2,1
108,0,-0.7241379310344828,1,0,1,0,0.3202933985330074,-0.6635859519408502,-0.7077175697865353,0,2,3
109,1,-0.4482758620689655,1,0,1,0,0.05134474327628347,-0.5541589648798522,-0.5865353037766831,0,1,0
110,4,-0.3793103448275862,1,1,1,1,-0.9185004074979626,0.001848428835489857,0.08045977011494254,0,2,1
111,0,-0.24137931034482762,2,0,0,0,-0.19315403422982902,-0.8484288354898336,-0.7643678160919541,0,1,0
112,3,-0.7931034482758621,1,1,0,0,0.14180929095354533,-0.8476894639556377,-0.7651888341543515,0,1,0
113,1,-0.5172413793103449,1,1,1,0,0.22249388753056243,-0.7582255083179298,-0.7405582922824302,0,2,3
114,12,-0.5172413793103449,1,1,1,1,-0.19478402607986967,-0.11127541589648793,0.1954022988505748,0,2,1
115,1,-0.3793103448275862,2,0,1,0,0.05134474327628347,-0.5541589648798522,-0.5763546798029557,0,1,0
116,7,-0.8620689655172413,0,1,1,1,-0.8076609616951916,0.4506469500924215,0.09277504105090317,1,2,1
117,10,-0.8620689655172413,0,1,1,0,0.4898125509372453,-0.8121996303142329,-0.748768472906404,0,2,2
118,0,-0.7241379310344828,1,1,1,0,0.2648736756316217,-0.6635859519408502,-0.5886699507389163,1,2,3
119,3,-0.5862068965517242,1,0,0,0,0.31784841075794645,-0.9955637707948244,-0.8776683087027914,0,1,0
120,18,-0.31034482758620685,1,0,0,1,-0.9755501222493888,0.4624768946395563,0.2701149425287357,0,2,1
121,18,-0.6551724137931034,1,1,1,1,0.0317848410757946,-0.478743068391867,-0.4653530377668309,0,2,1
122,1,-0.7931034482758621,1,1,0,0,-0.21760391198044005,-0.7012939001848428,-0.643431855500821,0,2,2
123,0,-0.5862068965517242,1,1,1,0,0.43357783211083945,-0.6635859519408502,-0.7077175697865353,0,2,3
124,0,-0.8620689655172413,0,1,1,0,0.24694376528117368,-0.6635859519408502,-0.5886699507389163,0,2,2
125,1,-0.5862068965517242,1,1,0,0,-0.22575387123064394,-0.7012939001848428,-0.6350574712643678,0,2,2
126,6,-0.5862068965517242,1,1,0,0,-0.20945395273023637,-0.699815157116451,-0.5870279146141215,0,2,2
127,10,-0.7931034482758621,0,0,0,0,-0.3480032599837002,-0.7005545286506469,-0.4244663382594417,0,2,2
128,0,-0.24137931034482762,1,0,3,0,0.4017929910350446,-0.8484288354898336,-0.8374384236453203,0,1,0
129,0,-0.5862068965517242,1,1,0,0,-0.044009779951100336,-0.5711645101663585,-0.5673234811165846,0,2,2
130,0,-0.7241379310344828,1,1,1,0,-0.16055419722901387,-0.6635859519408502,-0.7085385878489326,0,2,3
131,8,-0.7241379310344828,1,1,1,0,-0.4295028524857376,0.024768946395563818,-0.1658456486042692,1,2,1
132,2,-0.4482758620689655,1,1,1,0,0.11654441727791354,-0.478743068391867,-0.5776683087027915,0,2,3
133,1,-0.5862068965517242,2,0,1,0,0.10350448247758748,-0.5541589648798522,-0.5867816091954023,0,2,3
134,0,-0.3793103448275862,1,1,0,0,0.04237978810105947,-0.8484288354898336,-0.7647783251231528,0,1,0
135,6,-0.8620689655172413,0,1,1,0,0.4995925020374896,-0.478743068391867,-0.5055008210180625,0,2,2
136,1,-0.7931034482758621,0,0,0,0,-0.19315403422982902,-0.7012939001848428,-0.6431855500821019,0,2,2
137,0,-0.5862068965517242,1,1,1,0,0.5810920945395273,-0.6635859519408502,-0.7077175697865353,0,2,3
138,0,-0.5862068965517242,1,0,2,0,-0.18500407497962512,-0.7012939001848428,-0.6108374384236454,0,1,3
139,0,-0.3793103448275862,1,1,0,0,-0.028524857375713086,-0.8484288354898336,-0.7643678160919541,0,1,0
140,0,-0.31034482758620685,1,1,1,0,-0.16055419722901387,-0.6635859519408502,-0.7085385878489326,0,1,0
141,1,-0.7241379310344828,2,0,1,1,-0.34718826405867964,-0.4166358595194084,-0.2791461412151066,0,2,2
142,7,-0.7241379310344828,1,1,1,1,-0.8076609616951916,0.4506469500924215,0.09277504105090317,1,2,1
143,0,-0.7241379310344828,0,0,0,1,-0.22575387123064394,-0.7012939001848428,-0.6326765188834155,0,2,2
144,12,-0.3793103448275862,1,1,1,1,-0.7962510187449063,0.6266173752310538,0.614121510673235,0,2,1
145,0,-0.6551724137931034,1,1,0,0,0.2795436022819886,-0.9977818853974122,-0.926929392446634,0,1,0
146,0,-0.5862068965517242,1,0,0,0,0.11980440097799505,-0.9977818853974122,-0.926929392446634,0,1,0
147,0,-0.7931034482758621,1,0,1,1,0.5810920945395273,-0.6635859519408502,-0.7077175697865353,0,2,2
148,6,-0.5172413793103449,1,1,0,0,-0.2828035859820701,-0.4794824399260629,-0.352216748768473,0,2,2
149,6,-0.6551724137931034,1,1,0,0,-0.21760391198044005,-0.699815157116451,-0.5865353037766831,0,2,2
150,0,-0.3793103448275862,1,1,1,0,-0.16055419722901387,-0.6635859519408502,-0.7085385878489326,0,2,3
151,0,-0.6551724137931034,1,1,0,0,-0.03422982885085557,-0.7012939001848428,-0.6326765188834155,0,2,2
152,1,-0.4482758620689655,2,0,1,0,0.05134474327628347,-0.5541589648798522,-0.5865353037766831,0,1,0
153,0,-0.8620689655172413,0,1,0,1,0.21841890790546037,-0.8484288354898336,-0.7647783251231528,0,2,2
154,0,-0.6551724137931034,1,1,1,0,0.4026079869600654,-0.6635859519408502,-0.5886699507389163,0,2,3
155,6,-0.31034482758620685,0,1,0,0,-0.3480032599837002,-0.4794824399260629,-0.3464696223316913,0,2,2
156,0,-0.7931034482758621,1,0,0,0,0.059494702526487364,-0.7012939001848428,-0.6436781609195403,0,2,2
157,6,-0.3793103448275862,1,1,0,0,-0.36430317848410754,-0.4794824399260629,-0.3604269293924467,0,1,0
158,6,-0.7931034482758621,0,1,0,1,-0.26650366748166254,-0.4794824399260629,-0.3497536945812808,0,2,2
159,0,-0.4482758620689655,1,1,0,0,-0.028524857375713086,-0.8484288354898336,-0.7643678160919541,0,1,0
160,2,-0.7241379310344828,1,0,1,0,0.14099429502852479,-0.478743068391867,-0.5027914614121511,0,2,3
161,1,-0.5862068965517242,1,1,0,0,-0.21760391198044005,-0.7012939001848428,-0.643431855500821,0,2,2
162,1,-0.8620689655172413,0,0,0,0,-0.21760391198044005,-0.7012939001848428,-0.6431855500821019,0,2,2
163,0,-0.5172413793103449,1,1,2,0,0.12469437652811743,-0.5711645101663585,-0.6510673234811165,1,2,3
164,7,-0.7931034482758621,0,1,1,1,-0.8076609616951916,0.4506469500924215,0.09277504105090317,2,2,1
165,0,-0.5862068965517242,0,0,0,0,-0.07090464547677278,-0.7012939001848428,-0.6436781609195403,0,1,0
166,6,-0.1724137931034483,1,1,0,0,-0.3480032599837002,-0.4794824399260629,-0.3464696223316913,0,1,0
167,11,-0.9310344827586207,0,1,0,1,-0.36430317848410754,-0.4794824399260629,-0.3842364532019704,0,2,2
168,1,-0.5172413793103449,1,1,0,0,-0.34718826405867964,-0.4099815157116451,-0.319376026272578,0,2,2
169,0,-0.7931034482758621,0,0,0,1,-0.004889975550122161,-0.7012939001848428,-0.6436781609195403,0,2,2
170,8,-0.5172413793103449,1,0,1,0,-0.7514262428687857,0.024768946395563818,-0.3300492610837439,2,2,1
171,1,-0.7241379310344828,1,0,1,1,-0.29910350448247747,-0.4166358595194084,-0.2791461412151066,0,2,2
172,0,-0.5862068965517242,1,1,1,0,0.1735941320293397,-0.6635859519408502,-0.7077175697865353,0,2,3
173,3,-0.5862068965517242,0,1,0,0,-0.04563977180114098,-0.9955637707948244,-0.8779967159277504,0,1,0
174,1,-0.7241379310344828,1,1,0,0,0.30399348003259963,-0.7012939001848428,-0.6420361247947455,0,2,2
175,0,-0.6551724137931034,1,1,0,0,0.21841890790546037,-0.8484288354898336,-0.7647783251231528,0,1,0
176,1,-0.5172413793103449,1,1,1,0,0.22249388753056243,-0.7582255083179298,-0.7405582922824302,0,1,0
177,0,-0.7931034482758621,1,0,1,0,0.5810920945395273,-0.6635859519408502,-0.7075533661740558,0,2,3
178,0,-0.5862068965517242,2,0,1,0,0.43357783211083945,-0.6635859519408502,-0.7077175697865353,0,1,3
179,0,-0.8620689655172413,0,1,1,1,0.5810920945395273,-0.6635859519408502,-0.7077175697865353,0,2,2
180,0,-0.10344827586206895,0,1,0,0,-0.5925020374898127,-0.8018484288354898,-0.7898193760262726,0,1,0
181,0,-0.6551724137931034,0,1,0,1,0.14914425427872868,-0.8484288354898336,-0.7648604269293924,0,2,2
182,8,-0.7241379310344828,1,1,1,0,-0.38467807660961695,0.2606284658040665,-0.45320197044334976,3,2,1
183,0,-0.3793103448275862,1,0,1,0,-0.16055419722901387,-0.6635859519408502,-0.7085385878489326,0,2,3
184,16,-0.9310344827586207,0,1,1,0,-0.3145884270578647,-0.14011090573012952,0.06141215106732356,0,2,1
185,1,-0.5862068965517242,1,1,0,0,-0.33251833740831294,-0.7012939001848428,-0.6431855500821019,0,2,2
186,0,-0.6551724137931034,0,1,0,1,0.21841890790546037,-0.8484288354898336,-0.7643678160919541,0,1,2
187,1,-0.7241379310344828,0,1,1,0,0.22249388753056243,-0.7094269870609982,-0.7079638752052545,0,2,2
188,0,-0.8620689655172413,0,1,0,0,-0.06112469437652823,-0.7012939001848428,-0.6436781609195403,0,2,2
189,0,-0.1724137931034483,1,1,0,0,-0.30725346373268136,-0.6266173752310537,-0.6108374384236454,0,1,0
190,0,-0.9310344827586207,0,1,0,0,0.023634881825590703,-0.5053604436229204,-0.4675697865353038,0,2,2
191,0,-0.8620689655172413,0,0,0,0,-0.004889975550122161,-0.7012939001848428,-0.6436781609195403,0,2,2
192,6,-0.5172413793103449,1,1,1,0,0.38549307253463727,-0.478743068391867,-0.5057471264367817,0,2,3
193,1,-0.31034482758620685,1,1,0,0,-0.3480032599837002,-0.7012939001848428,-0.6584564860426929,0,1,0
194,6,-0.7931034482758621,0,1,0,0,-0.20945395273023637,-0.699815157116451,-0.5870279146141215,0,2,2
195,0,-0.5862068965517242,1,1,0,0,-0.07090464547677278,-0.7012939001848428,-0.6436781609195403,0,2,2
196,0,-0.5862068965517242,1,1,1,0,0.3202933985330074,-0.6635859519408502,-0.7077175697865353,0,2,3
197,10,-0.8620689655172413,0,1,1,0,-0.3480032599837002,-0.14011090573012952,0.06133004926108354,0,2,1
198,1,-0.6551724137931034,1,1,1,1,-0.247758761206194,-0.4166358595194084,-0.2791461412151066,0,2,2
199,0,-0.7931034482758621,1,0,0,0,0.059494702526487364,-0.7012939001848428,-0.6436781609195403,0,2,2
200,6,-0.6551724137931034,1,1,1,0,0.31214343928280375,-0.478743068391867,-0.5057471264367817,0,2,3
201,1,-0.7241379310344828,1,0,1,0,0.22249388753056243,-0.7582255083179298,-0.7405582922824302,0,2,3
202,3,-0.5862068965517242,1,1,0,0,0.31784841075794645,-0.9955637707948244,-0.8776683087027914,0,1,0
203,0,-0.4482758620689655,1,0,1,0,0.1735941320293397,-0.6635859519408502,-0.7077175697865353,0,2,3
204,0,-0.8620689655172413,1,1,2,0,0.45069274653626756,-0.5053604436229204,-0.4696223316912972,1,2,3
205,0,-0.10344827586206895,1,0,0,0,-0.4213528932355337,-0.6266173752310537,-0.5911330049261084,0,1,0
206,1,-0.4482758620689655,1,1,0,0,-0.27302363488182557,-0.7833641404805914,-0.8054187192118227,0,1,0
207,6,-0.4482758620689655,1,0,0,0,-0.36430317848410754,-0.4794824399260629,-0.35960591133004927,0,1,0
208,0,-0.1724137931034483,0,0,0,0,-0.12795436022819895,-0.9977818853974122,-0.9351395730706076,0,0,0
209,6,-0.034482758620689724,1,1,0,0,-0.290953545232274,-0.4794824399260629,-0.6748768472906405,0,1,0
210,0,-0.1724137931034483,1,0,0,0,-0.12795436022819895,-0.9977818853974122,-0.9351395730706076,0,0,0
211,6,-0.1724137931034483,1,0,0,0,-0.36430317848410754,-0.4794824399260629,-0.35960591133004927,0,1,0
212,2,-0.7241379310344828,0,0,0,0,-0.3480032599837002,-0.4794824399260629,-0.3192939244663383,0,2,2
213,1,-0.4482758620689655,1,1,1,0,0.08557457212713926,-0.4166358595194084,-0.2781609195402299,0,2,3
214,0,-0.4482758620689655,1,1,2,0,0.4017929910350446,-0.8484288354898336,-0.8374384236453203,0,1,3
215,8,-0.7241379310344828,1,0,1,1,-0.4295028524857376,0.024768946395563818,-0.1658456486042692,1,2,1
216,2,-0.8620689655172413,0,0,0,0,-0.3480032599837002,-0.4794824399260629,-0.31888341543513954,0,2,2
217,8,-0.4482758620689655,1,1,1,0,-0.5028524857375714,0.024768946395563818,-0.1658456486042692,1,2,1
218,0,-0.24137931034482762,0,0,0,0,-0.19315403422982902,-0.8484288354898336,-0.7643678160919541,0,1,0
219,4,-0.24137931034482762,2,1,1,1,-0.5753871230643846,-0.001848428835489857,0.35139573070607555,0,2,1
220,1,-0.5862068965517242,1,1,1,1,-0.34718826405867964,-0.4166358595194084,-0.2791461412151066,0,2,2
221,3,-0.7241379310344828,1,1,0,0,0.31784841075794645,-0.9955637707948244,-0.8776683087027914,0,1,0
222,17,-0.7241379310344828,1,1,1,0,-0.7229013854930726,0.2613678373382624,-0.21510673234811173,0,2,1
223,3,-0.5862068965517242,1,0,1,0,-0.06682966585167094,-0.5060998151571166,-0.6272577996715928,0,2,3
224,0,-0.5172413793103449,1,0,0,0,-0.21760391198044005,-0.7012939001848428,-0.6108374384236454,0,2,2
225,6,-0.7931034482758621,1,1,1,0,0.3691931540342299,-0.478743068391867,-0.5057471264367817,0,2,3
226,0,-0.7931034482758621,0,0,0,0,-0.021189894050529734,-0.7012939001848428,-0.6436781609195403,0,2,2
227,0,-0.4482758620689655,1,1,0,0,-0.17685411572942122,-0.7012939001848428,-0.6108374384236454,0,1,0
228,0,-0.6551724137931034,1,1,0,1,0.010594947025264645,-0.7012939001848428,-0.6330049261083744,0,2,2
229,6,-0.7241379310344828,1,1,0,0,-0.2828035859820701,-0.7005545286506469,-0.603448275862069,0,2,2
230,1,-0.31034482758620685,1,0,0,0,-0.07416462917685429,-0.7012939001848428,-0.6674876847290641,0,1,0
231,6,-0.4482758620689655,1,1,0,0,-0.26650366748166254,-0.7005545286506469,-0.603448275862069,0,1,0
232,0,-0.4482758620689655,1,1,0,0,0.04237978810105947,-0.8484288354898336,-0.7647783251231528,0,1,0
233,1,-0.6551724137931034,0,1,1,1,-0.1442542787286063,-0.4166358595194084,-0.27881773399014786,0,2,2
234,6,-0.7931034482758621,1,1,0,0,-0.2828035859820701,-0.7005545286506469,-0.603448275862069,0,2,2
235,18,-0.4482758620689655,1,1,0,1,-0.5354523227383865,-0.2569316081330868,0.14203612479474548,0,2,1
236,6,-0.4482758620689655,1,0,1,0,0.3691931540342299,-0.478743068391867,-0.5057471264367817,0,1,3
237,1,-0.10344827586206895,1,1,0,0,-0.11898940505297495,-0.7833641404805914,-0.7565681444991791,0,1,0
238,12,-0.4482758620689655,1,1,1,1,-0.256723716381418,-0.11127541589648793,0.2446633825944171,0,2,1
239,2,-0.7931034482758621,0,1,1,0,0.035044824775876116,-0.478743068391867,-0.5027914614121511,0,2,2
240,1,-0.7931034482758621,1,1,0,0,-0.21760391198044005,-0.7012939001848428,-0.643431855500821,0,2,2
241,0,-0.6551724137931034,1,1,1,0,0.5558272208638955,-0.6635859519408502,-0.5886699507389163,0,2,3
